StopID,lat,lon,City,County
10962,45.153542,-93.304254,COON RAPIDS,Anoka
10963,45.152264,-93.301909,COON RAPIDS,Anoka
10966,45.154502,-93.306055,COON RAPIDS,Anoka
10967,45.155194,-93.306747,COON RAPIDS,Anoka
10968,45.157293,-93.310653,COON RAPIDS,Anoka
10969,45.156765,-93.310225,COON RAPIDS,Anoka
10970,45.158639,-93.313251,COON RAPIDS,Anoka
10971,45.158364,-93.313302,COON RAPIDS,Anoka
10973,45.160414,-93.317286,COON RAPIDS,Anoka
10975,45.161707,-93.317713,COON RAPIDS,Anoka
10976,45.163058,-93.318002,COON RAPIDS,Anoka
10977,45.164292,-93.318004,COON RAPIDS,Anoka
10978,45.164004,-93.317685,COON RAPIDS,Anoka
10979,45.164884,-93.317645,COON RAPIDS,Anoka
10980,45.165121,-93.317982,COON RAPIDS,Anoka
10982,45.166675,-93.317634,COON RAPIDS,Anoka
10983,45.167676,-93.317662,COON RAPIDS,Anoka
10984,45.170915,-93.317584,COON RAPIDS,Anoka
10985,45.171188,-93.317918,COON RAPIDS,Anoka
10986,45.172252,-93.317552,COON RAPIDS,Anoka
10987,45.173006,-93.317865,COON RAPIDS,Anoka
10988,45.17549,-93.317741,COON RAPIDS,Anoka
10989,45.175544,-93.317097,COON RAPIDS,Anoka
10990,45.175523,-93.315887,COON RAPIDS,Anoka
10991,45.175634,-93.315599,COON RAPIDS,Anoka
10992,45.175562,-93.311433,COON RAPIDS,Anoka
10993,45.175452,-93.311705,COON RAPIDS,Anoka
10994,45.176214,-93.307021,COON RAPIDS,Anoka
10995,45.178365,-93.311255,COON RAPIDS,Anoka
10997,45.178293,-93.310876,COON RAPIDS,Anoka
10998,45.179842,-93.315186,COON RAPIDS,Anoka
10999,45.179716,-93.315561,COON RAPIDS,Anoka
11000,45.180312,-93.317073,COON RAPIDS,Anoka
11001,45.181486,-93.318609,COON RAPIDS,Anoka
11002,45.181436,-93.319056,COON RAPIDS,Anoka
11003,45.182889,-93.322724,COON RAPIDS,Anoka
11004,45.18301,-93.32231,COON RAPIDS,Anoka
11005,45.183112,-93.327318,COON RAPIDS,Anoka
11006,45.182988,-93.328444,COON RAPIDS,Anoka
11007,45.18299,-93.329709,COON RAPIDS,Anoka
11008,45.18312,-93.329449,COON RAPIDS,Anoka
11009,45.183119,-93.330674,COON RAPIDS,Anoka
11010,45.182975,-93.330992,COON RAPIDS,Anoka
11011,45.182994,-93.332343,COON RAPIDS,Anoka
11012,45.18312,-93.332093,COON RAPIDS,Anoka
11013,45.183116,-93.334972,COON RAPIDS,Anoka
11014,45.182983,-93.335288,COON RAPIDS,Anoka
11015,45.182988,-93.336609,COON RAPIDS,Anoka
11016,45.183118,-93.336293,COON RAPIDS,Anoka
11017,45.183128,-93.337578,COON RAPIDS,Anoka
11018,45.184602,-93.337908,COON RAPIDS,Anoka
11019,45.184475,-93.337712,COON RAPIDS,Anoka
11020,45.185622,-93.337687,COON RAPIDS,Anoka
11021,45.18581,-93.337869,COON RAPIDS,Anoka
11022,45.186872,-93.337869,COON RAPIDS,Anoka
11023,45.186167,-93.337662,COON RAPIDS,Anoka
11024,45.189696,-93.337615,COON RAPIDS,Anoka
11025,45.189913,-93.337796,COON RAPIDS,Anoka
11026,45.19085,-93.337772,COON RAPIDS,Anoka
11027,45.19058,-93.337592,COON RAPIDS,Anoka
11028,45.194359,-93.338019,COON RAPIDS,Anoka
11029,45.194457,-93.338335,COON RAPIDS,Anoka
11030,45.161502,-93.31876,COON RAPIDS,Anoka
11031,45.163415,-93.322501,COON RAPIDS,Anoka
11032,45.162957,-93.322174,COON RAPIDS,Anoka
11033,45.164752,-93.325644,COON RAPIDS,Anoka
11034,45.165322,-93.326163,COON RAPIDS,Anoka
11035,45.167638,-93.33067,COON RAPIDS,Anoka
11036,45.167082,-93.330183,COON RAPIDS,Anoka
11037,45.168076,-93.332158,COON RAPIDS,Anoka
11038,45.16855,-93.332559,COON RAPIDS,Anoka
11039,45.170528,-93.33693,COON RAPIDS,Anoka
11040,45.170013,-93.336418,COON RAPIDS,Anoka
11041,45.171124,-93.338887,COON RAPIDS,Anoka
11042,45.171712,-93.339503,COON RAPIDS,Anoka
11043,45.173755,-93.343819,COON RAPIDS,Anoka
11044,45.173117,-93.343197,COON RAPIDS,Anoka
11045,45.173469,-93.348074,COON RAPIDS,Anoka
11047,45.175205,-93.346732,COON RAPIDS,Anoka
11048,45.174588,-93.346122,COON RAPIDS,Anoka
11051,45.180293,-93.358646,COON RAPIDS,Anoka
11052,45.179835,-93.358161,COON RAPIDS,Anoka
11053,45.181634,-93.362797,COON RAPIDS,Anoka
11054,45.182306,-93.363768,COON RAPIDS,Anoka
11055,45.184006,-93.36821,COON RAPIDS,Anoka
11056,45.183434,-93.367347,COON RAPIDS,Anoka
11057,45.182458,-93.364892,COON RAPIDS,Anoka
11058,45.184831,-93.370949,COON RAPIDS,Anoka
11059,45.184884,-93.370571,COON RAPIDS,Anoka
11060,45.185529,-93.372344,COON RAPIDS,Anoka
11061,45.185512,-93.372741,COON RAPIDS,Anoka
11074,45.006006,-93.295359,MINNEAPOLIS,Hennepin
11075,45.005908,-93.295793,MINNEAPOLIS,Hennepin
11077,45.005842,-93.297095,MINNEAPOLIS,Hennepin
11078,45.00592,-93.298222,MINNEAPOLIS,Hennepin
11079,45.006022,-93.297913,MINNEAPOLIS,Hennepin
11084,45.00603,-93.301704,MINNEAPOLIS,Hennepin
11085,45.005941,-93.302022,MINNEAPOLIS,Hennepin
11089,45.005956,-93.304548,MINNEAPOLIS,Hennepin
11091,45.006052,-93.305521,MINNEAPOLIS,Hennepin
11094,45.005977,-93.308013,MINNEAPOLIS,Hennepin
11095,45.006427,-93.308135,MINNEAPOLIS,Hennepin
11096,45.007712,-93.308138,MINNEAPOLIS,Hennepin
11097,45.00798,-93.308302,MINNEAPOLIS,Hennepin
11098,45.009777,-93.30831,MINNEAPOLIS,Hennepin
11099,45.009514,-93.308146,MINNEAPOLIS,Hennepin
11100,45.011329,-93.308156,MINNEAPOLIS,Hennepin
11101,45.011581,-93.308318,MINNEAPOLIS,Hennepin
11102,45.013434,-93.308358,MINNEAPOLIS,Hennepin
11103,45.013044,-93.3081,MINNEAPOLIS,Hennepin
11104,45.014939,-93.308156,MINNEAPOLIS,Hennepin
11105,45.014795,-93.308343,MINNEAPOLIS,Hennepin
11106,45.01701,-93.308329,MINNEAPOLIS,Hennepin
11107,45.01674,-93.308173,MINNEAPOLIS,Hennepin
11108,45.018564,-93.308175,MINNEAPOLIS,Hennepin
11109,45.018815,-93.308327,MINNEAPOLIS,Hennepin
11110,45.020587,-93.308358,MINNEAPOLIS,Hennepin
11111,45.020327,-93.308186,MINNEAPOLIS,Hennepin
11112,45.022176,-93.308222,MINNEAPOLIS,Hennepin
11113,45.022373,-93.308389,MINNEAPOLIS,Hennepin
11114,45.024033,-93.30852,MINNEAPOLIS,Hennepin
11115,45.024149,-93.308666,MINNEAPOLIS,Hennepin
11117,45.02403,-93.309758,MINNEAPOLIS,Hennepin
11118,45.024032,-93.311012,MINNEAPOLIS,Hennepin
11119,45.024146,-93.310707,MINNEAPOLIS,Hennepin
11120,45.024151,-93.312022,MINNEAPOLIS,Hennepin
11121,45.024043,-93.312293,MINNEAPOLIS,Hennepin
11122,45.024191,-93.313509,MINNEAPOLIS,Hennepin
11123,45.024159,-93.313262,MINNEAPOLIS,Hennepin
11124,45.025803,-93.313386,MINNEAPOLIS,Hennepin
11125,45.026005,-93.313548,MINNEAPOLIS,Hennepin
11126,45.027804,-93.313593,MINNEAPOLIS,Hennepin
11127,45.02762,-93.313445,MINNEAPOLIS,Hennepin
11128,45.029413,-93.313462,MINNEAPOLIS,Hennepin
11129,45.029619,-93.313625,MINNEAPOLIS,Hennepin
11130,45.031454,-93.313674,MINNEAPOLIS,Hennepin
11131,45.031209,-93.313514,MINNEAPOLIS,Hennepin
11132,45.031381,-93.314729,MINNEAPOLIS,Hennepin
11133,45.031289,-93.315051,MINNEAPOLIS,Hennepin
11134,45.031287,-93.316305,MINNEAPOLIS,Hennepin
11135,45.03137,-93.315996,MINNEAPOLIS,Hennepin
11136,45.031378,-93.317283,MINNEAPOLIS,Hennepin
11137,45.0313,-93.317642,MINNEAPOLIS,Hennepin
11138,45.031374,-93.31854,MINNEAPOLIS,Hennepin
11139,45.031457,-93.319763,ROBBINSDALE,Hennepin
11140,45.031206,-93.319506,ROBBINSDALE,Hennepin
11141,45.022298,-93.295694,MINNEAPOLIS,Hennepin
11142,45.020489,-93.295677,MINNEAPOLIS,Hennepin
11143,45.018674,-93.29567,MINNEAPOLIS,Hennepin
11144,45.016863,-93.295667,MINNEAPOLIS,Hennepin
11145,45.015059,-93.295668,MINNEAPOLIS,Hennepin
11146,45.01277,-93.295664,MINNEAPOLIS,Hennepin
11147,45.011461,-93.295653,MINNEAPOLIS,Hennepin
11148,45.009654,-93.295647,MINNEAPOLIS,Hennepin
11149,45.007864,-93.295639,MINNEAPOLIS,Hennepin
11150,45.006086,-93.295651,MINNEAPOLIS,Hennepin
11151,45.004926,-93.295709,MINNEAPOLIS,Hennepin
11152,45.003827,-93.295704,MINNEAPOLIS,Hennepin
11153,45.002718,-93.295692,MINNEAPOLIS,Hennepin
11154,45.001616,-93.295703,MINNEAPOLIS,Hennepin
11155,44.998838,-93.295727,MINNEAPOLIS,Hennepin
11156,44.997516,-93.295709,MINNEAPOLIS,Hennepin
11157,44.996442,-93.295707,MINNEAPOLIS,Hennepin
11158,44.995356,-93.295721,MINNEAPOLIS,Hennepin
11159,44.994267,-93.29572,MINNEAPOLIS,Hennepin
11160,44.993167,-93.295723,MINNEAPOLIS,Hennepin
11161,44.991897,-93.295122,MINNEAPOLIS,Hennepin
11163,44.989927,-93.291597,MINNEAPOLIS,Hennepin
11165,44.985904,-93.286212,MINNEAPOLIS,Hennepin
11167,44.984571,-93.284213,MINNEAPOLIS,Hennepin
11172,44.980182,-93.279679,MINNEAPOLIS,Hennepin
11176,44.991735,-93.287888,MINNEAPOLIS,Hennepin
11177,44.992901,-93.287914,MINNEAPOLIS,Hennepin
11178,44.994536,-93.287911,MINNEAPOLIS,Hennepin
11179,44.997239,-93.287895,MINNEAPOLIS,Hennepin
11180,44.999007,-93.287899,MINNEAPOLIS,Hennepin
11182,45.001613,-93.287916,MINNEAPOLIS,Hennepin
11183,45.002718,-93.287921,MINNEAPOLIS,Hennepin
11184,45.003811,-93.287898,MINNEAPOLIS,Hennepin
11185,45.004981,-93.287915,MINNEAPOLIS,Hennepin
11186,45.006125,-93.287902,MINNEAPOLIS,Hennepin
11187,45.007915,-93.287917,MINNEAPOLIS,Hennepin
11188,45.00973,-93.287927,MINNEAPOLIS,Hennepin
11189,45.010799,-93.287917,MINNEAPOLIS,Hennepin
11191,45.013401,-93.287947,MINNEAPOLIS,Hennepin
11192,45.014716,-93.287931,MINNEAPOLIS,Hennepin
11193,45.016583,-93.287941,MINNEAPOLIS,Hennepin
11194,45.018368,-93.28795,MINNEAPOLIS,Hennepin
11195,45.020167,-93.287974,MINNEAPOLIS,Hennepin
11196,45.022018,-93.287969,MINNEAPOLIS,Hennepin
11197,45.023813,-93.28798,MINNEAPOLIS,Hennepin
11198,45.025534,-93.287992,MINNEAPOLIS,Hennepin
11199,45.027361,-93.288009,MINNEAPOLIS,Hennepin
11201,45.03065,-93.28785,MINNEAPOLIS,Hennepin
11202,45.035343,-93.288027,MINNEAPOLIS,Hennepin
11203,45.032496,-93.289015,MINNEAPOLIS,Hennepin
11205,45.033303,-93.291327,MINNEAPOLIS,Hennepin
11206,45.034299,-93.293104,MINNEAPOLIS,Hennepin
11207,45.035075,-93.294428,MINNEAPOLIS,Hennepin
11208,45.044047,-93.29935,MINNEAPOLIS,Hennepin
11211,45.0474,-93.299442,MINNEAPOLIS,Hennepin
11225,45.052853,-93.304161,BROOKLYN CENTER,Hennepin
11227,45.054697,-93.304103,BROOKLYN CENTER,Hennepin
11229,45.056516,-93.304044,BROOKLYN CENTER,Hennepin
11231,45.058537,-93.304929,BROOKLYN CENTER,Hennepin
11233,45.058354,-93.303975,BROOKLYN CENTER,""
11234,45.058629,-93.302717,BROOKLYN CENTER,Hennepin
11235,45.060086,-93.302628,BROOKLYN CENTER,Hennepin
11236,45.061893,-93.30252,BROOKLYN CENTER,Hennepin
11237,45.060349,-93.30407,BROOKLYN CENTER,Hennepin
11238,45.058599,-93.304139,BROOKLYN CENTER,Hennepin
11241,45.059293,-93.315288,BROOKLYN CENTER,Hennepin
11248,45.087335,-93.330796,BROOKLYN PARK,Hennepin
11249,45.089946,-93.328579,BROOKLYN PARK,Hennepin
11250,45.089962,-93.326662,BROOKLYN PARK,Hennepin
11251,45.090155,-93.32504,BROOKLYN PARK,Hennepin
11252,45.090826,-93.32384,BROOKLYN PARK,Hennepin
11253,45.090925,-93.321646,BROOKLYN PARK,Hennepin
11255,45.092845,-93.320774,BROOKLYN PARK,Hennepin
11256,45.096847,-93.320841,BROOKLYN PARK,Hennepin
11257,45.098994,-93.320973,BROOKLYN PARK,Hennepin
11259,45.09973,-93.321594,BROOKLYN PARK,Hennepin
11261,45.100056,-93.324711,BROOKLYN PARK,Hennepin
11263,45.10078,-93.326083,BROOKLYN PARK,Hennepin
11265,45.101822,-93.327279,BROOKLYN PARK,Hennepin
11267,45.103278,-93.327536,BROOKLYN PARK,Hennepin
11269,45.103798,-93.327794,BROOKLYN PARK,Hennepin
11271,45.104589,-93.328982,BROOKLYN PARK,Hennepin
11275,45.104921,-93.33209,BROOKLYN PARK,Hennepin
11278,45.105328,-93.334166,BROOKLYN PARK,Hennepin
11282,45.105324,-93.33705,BROOKLYN PARK,Hennepin
11284,45.105312,-93.341096,BROOKLYN PARK,Hennepin
11310,45.108596,-93.341249,BROOKLYN PARK,Hennepin
11312,45.108774,-93.329018,BROOKLYN PARK,Hennepin
11314,45.108802,-93.321866,BROOKLYN PARK,Hennepin
11316,45.106492,-93.321192,BROOKLYN PARK,Hennepin
11318,45.104997,-93.321206,BROOKLYN PARK,Hennepin
11320,45.104125,-93.321205,BROOKLYN PARK,Hennepin
11322,45.103176,-93.321221,BROOKLYN PARK,Hennepin
11324,45.102267,-93.321228,BROOKLYN PARK,Hennepin
11326,45.100478,-93.32119,BROOKLYN PARK,Hennepin
11328,45.099802,-93.321154,BROOKLYN PARK,Hennepin
11330,45.098794,-93.321126,BROOKLYN PARK,Hennepin
11332,45.097296,-93.321064,BROOKLYN PARK,""
11333,45.096808,-93.321114,BROOKLYN PARK,Hennepin
11334,45.093054,-93.320948,BROOKLYN PARK,Hennepin
11335,45.091443,-93.32096,BROOKLYN PARK,Hennepin
11336,45.091038,-93.321839,BROOKLYN PARK,Hennepin
11337,45.090996,-93.323664,BROOKLYN PARK,Hennepin
11338,45.090468,-93.324786,BROOKLYN PARK,Hennepin
11339,45.090087,-93.32633,BROOKLYN PARK,Hennepin
11340,45.090072,-93.328202,BROOKLYN PARK,Hennepin
11341,45.087421,-93.330942,BROOKLYN PARK,Hennepin
11344,45.059065,-93.319954,BROOKLYN CENTER,Hennepin
11345,45.05894,-93.316593,BROOKLYN CENTER,Hennepin
11347,45.058957,-93.31199,BROOKLYN CENTER,Hennepin
11349,45.058452,-93.306304,BROOKLYN CENTER,Hennepin
11351,45.058383,-93.304278,BROOKLYN CENTER,Hennepin
11353,45.060025,-93.313606,BROOKLYN CENTER,Hennepin
11354,45.064412,-93.309922,BROOKLYN CENTER,Hennepin
11355,45.063218,-93.306482,BROOKLYN CENTER,Hennepin
11356,45.064015,-93.304608,BROOKLYN CENTER,Hennepin
11357,45.065245,-93.30214,BROOKLYN CENTER,Hennepin
11358,45.067422,-93.30218,BROOKLYN CENTER,Hennepin
11359,45.067364,-93.306515,BROOKLYN CENTER,Hennepin
11360,45.064394,-93.310104,BROOKLYN CENTER,Hennepin
11361,45.067104,-93.308745,BROOKLYN CENTER,Hennepin
11362,45.073488,-93.305584,BROOKLYN CENTER,Hennepin
11363,45.076195,-93.305489,BROOKLYN CENTER,Hennepin
11364,45.07806,-93.307236,BROOKLYN CENTER,Hennepin
11365,45.076604,-93.311295,BROOKLYN CENTER,Hennepin
11366,45.077805,-93.309977,BROOKLYN CENTER,Hennepin
11367,45.073514,-93.305886,BROOKLYN CENTER,Hennepin
11368,45.068501,-93.308647,BROOKLYN CENTER,Hennepin
11369,45.066284,-93.309151,BROOKLYN CENTER,Hennepin
11370,45.064787,-93.310049,BROOKLYN CENTER,Hennepin
11372,45.056806,-93.304159,BROOKLYN CENTER,Hennepin
11374,45.054964,-93.304217,BROOKLYN CENTER,Hennepin
11376,45.053139,-93.304272,BROOKLYN CENTER,Hennepin
11378,45.051391,-93.304333,BROOKLYN CENTER,Hennepin
11390,45.047749,-93.299407,MINNEAPOLIS,Hennepin
11394,45.043644,-93.299522,MINNEAPOLIS,Hennepin
11397,45.040778,-93.299207,MINNEAPOLIS,Hennepin
11399,45.039668,-93.299131,MINNEAPOLIS,Hennepin
11401,45.039165,-93.299074,MINNEAPOLIS,Hennepin
11407,45.034819,-93.294274,MINNEAPOLIS,Hennepin
11408,45.034333,-93.293429,MINNEAPOLIS,Hennepin
11409,45.033367,-93.291719,MINNEAPOLIS,Hennepin
11411,45.032473,-93.289368,MINNEAPOLIS,Hennepin
11412,45.036925,-93.288189,MINNEAPOLIS,Hennepin
11414,45.036762,-93.289945,MINNEAPOLIS,Hennepin
11415,45.036752,-93.291229,MINNEAPOLIS,Hennepin
11416,45.038364,-93.291332,MINNEAPOLIS,Hennepin
11417,45.04012,-93.291375,MINNEAPOLIS,Hennepin
11418,45.041972,-93.29135,MINNEAPOLIS,Hennepin
11419,45.043734,-93.291383,MINNEAPOLIS,Hennepin
11420,45.0456,-93.291407,MINNEAPOLIS,Hennepin
11422,45.047378,-93.291417,MINNEAPOLIS,Hennepin
11424,45.049179,-93.291453,MINNEAPOLIS,Hennepin
11426,45.050957,-93.291455,MINNEAPOLIS,Hennepin
11434,45.054662,-93.291344,BROOKLYN CENTER,Hennepin
11438,45.054807,-93.293692,BROOKLYN CENTER,Hennepin
11440,45.056446,-93.29383,BROOKLYN CENTER,Hennepin
11442,45.058201,-93.293762,BROOKLYN CENTER,Hennepin
11444,45.060076,-93.293711,BROOKLYN CENTER,Hennepin
11446,45.061849,-93.29365,BROOKLYN CENTER,Hennepin
11448,45.063649,-93.293586,BROOKLYN CENTER,Hennepin
11451,45.065496,-93.29353,BROOKLYN CENTER,Hennepin
11453,45.06568,-93.29472,BROOKLYN CENTER,Hennepin
11454,45.065693,-93.295969,BROOKLYN CENTER,Hennepin
11455,45.06667,-93.296563,BROOKLYN CENTER,Hennepin
11456,45.065605,-93.296054,BROOKLYN CENTER,Hennepin
11458,45.065591,-93.293822,BROOKLYN CENTER,Hennepin
11459,45.066931,-93.29366,BROOKLYN CENTER,Hennepin
11461,45.068481,-93.293831,BROOKLYN CENTER,Hennepin
11463,45.070884,-93.29408,BROOKLYN CENTER,Hennepin
11465,45.072904,-93.294704,BROOKLYN CENTER,Hennepin
11469,45.072922,-93.296754,BROOKLYN CENTER,Hennepin
11473,45.072976,-93.299188,BROOKLYN CENTER,Hennepin
11481,45.075768,-93.299657,BROOKLYN CENTER,Hennepin
11483,45.077074,-93.299778,BROOKLYN CENTER,Hennepin
11486,45.079269,-93.300029,BROOKLYN CENTER,Hennepin
11488,45.081696,-93.300202,BROOKLYN CENTER,Hennepin
11490,45.083415,-93.300246,BROOKLYN CENTER,Hennepin
11492,45.084926,-93.300292,BROOKLYN CENTER,Hennepin
11494,45.087103,-93.300357,BROOKLYN CENTER,Hennepin
11496,45.090544,-93.300422,BROOKLYN PARK,Hennepin
11498,45.091513,-93.300453,BROOKLYN PARK,Hennepin
11500,45.092239,-93.300469,BROOKLYN PARK,Hennepin
11502,45.094471,-93.300992,BROOKLYN PARK,Hennepin
11504,45.094483,-93.302203,BROOKLYN PARK,Hennepin
11506,45.094492,-93.303648,BROOKLYN PARK,Hennepin
11508,45.094494,-93.304915,BROOKLYN PARK,Hennepin
11510,45.094512,-93.306174,BROOKLYN PARK,Hennepin
11512,45.094527,-93.308466,BROOKLYN PARK,Hennepin
11514,45.094539,-93.309988,BROOKLYN PARK,Hennepin
11516,45.094554,-93.311275,BROOKLYN PARK,Hennepin
11518,45.09457,-93.312719,BROOKLYN PARK,Hennepin
11520,45.096,-93.31748,BROOKLYN PARK,Hennepin
11522,45.09653,-93.318483,BROOKLYN PARK,Hennepin
11524,45.097186,-93.320571,BROOKLYN PARK,Hennepin
11526,45.096865,-93.320083,BROOKLYN PARK,Hennepin
11528,45.096527,-93.318858,BROOKLYN PARK,Hennepin
11530,45.096023,-93.317791,BROOKLYN PARK,Hennepin
11534,45.094423,-93.311499,BROOKLYN PARK,Hennepin
11536,45.094413,-93.310001,BROOKLYN PARK,Hennepin
11538,45.094397,-93.30778,BROOKLYN PARK,Hennepin
11540,45.094389,-93.306509,BROOKLYN PARK,Hennepin
11544,45.094375,-93.303948,BROOKLYN PARK,Hennepin
11546,45.094364,-93.30274,BROOKLYN PARK,Hennepin
11548,45.094348,-93.300901,BROOKLYN PARK,Hennepin
11550,45.093261,-93.300678,BROOKLYN PARK,Hennepin
11552,45.092449,-93.300654,BROOKLYN PARK,Hennepin
11554,45.091643,-93.300625,BROOKLYN PARK,Hennepin
11556,45.090824,-93.300607,BROOKLYN PARK,Hennepin
11558,45.086788,-93.300459,BROOKLYN CENTER,Hennepin
11560,45.086133,-93.300444,BROOKLYN CENTER,Hennepin
11562,45.084933,-93.300405,BROOKLYN CENTER,Hennepin
11564,45.083777,-93.300372,BROOKLYN CENTER,Hennepin
11566,45.082017,-93.300322,BROOKLYN CENTER,Hennepin
11568,45.08028,-93.300314,BROOKLYN CENTER,Hennepin
11570,45.077361,-93.300006,BROOKLYN CENTER,Hennepin
11572,45.075352,-93.299875,BROOKLYN CENTER,Hennepin
11574,45.072797,-93.298944,BROOKLYN CENTER,Hennepin
11576,45.072792,-93.297054,BROOKLYN CENTER,Hennepin
11580,45.072778,-93.294584,BROOKLYN CENTER,Hennepin
11583,45.07276,-93.292033,BROOKLYN CENTER,Hennepin
11584,45.073427,-93.290087,BROOKLYN CENTER,Hennepin
11585,45.07391,-93.28684,BROOKLYN CENTER,Hennepin
11586,45.074558,-93.287861,BROOKLYN CENTER,Hennepin
11587,45.073976,-93.289744,BROOKLYN CENTER,Hennepin
11588,45.07288,-93.29162,BROOKLYN CENTER,Hennepin
11590,45.071159,-93.294234,BROOKLYN CENTER,Hennepin
11592,45.068275,-93.293927,BROOKLYN CENTER,Hennepin
11594,45.067216,-93.293819,BROOKLYN CENTER,Hennepin
11596,45.065765,-93.293668,BROOKLYN CENTER,Hennepin
11598,45.063923,-93.293707,BROOKLYN CENTER,Hennepin
11600,45.062124,-93.293775,BROOKLYN CENTER,Hennepin
11602,45.060351,-93.29384,BROOKLYN CENTER,Hennepin
11604,45.058608,-93.293923,BROOKLYN CENTER,Hennepin
11606,45.056708,-93.293946,BROOKLYN CENTER,Hennepin
11608,45.055015,-93.294004,BROOKLYN CENTER,Hennepin
11612,45.054718,-93.291523,BROOKLYN CENTER,Hennepin
11614,45.051373,-93.291583,BROOKLYN CENTER,Hennepin
11616,45.04945,-93.291598,MINNEAPOLIS,Hennepin
11618,45.047712,-93.291576,MINNEAPOLIS,Hennepin
11620,45.045913,-93.291566,MINNEAPOLIS,Hennepin
11622,45.044083,-93.291546,MINNEAPOLIS,Hennepin
11624,45.042209,-93.291505,MINNEAPOLIS,Hennepin
11625,45.040415,-93.291514,MINNEAPOLIS,Hennepin
11626,45.038598,-93.29149,MINNEAPOLIS,Hennepin
11627,45.036812,-93.291471,MINNEAPOLIS,Hennepin
11628,45.036651,-93.290275,MINNEAPOLIS,Hennepin
11629,45.036799,-93.28807,MINNEAPOLIS,Hennepin
11630,45.0353,-93.288191,MINNEAPOLIS,Hennepin
11631,45.030507,-93.288162,MINNEAPOLIS,Hennepin
11632,45.029502,-93.2882,MINNEAPOLIS,Hennepin
11633,45.027695,-93.288158,MINNEAPOLIS,Hennepin
11634,45.025892,-93.288136,MINNEAPOLIS,Hennepin
11635,45.024107,-93.288123,MINNEAPOLIS,Hennepin
11636,45.02228,-93.288113,MINNEAPOLIS,Hennepin
11637,45.020453,-93.288123,MINNEAPOLIS,Hennepin
11638,45.018652,-93.288098,MINNEAPOLIS,Hennepin
11639,45.016795,-93.288094,MINNEAPOLIS,Hennepin
11640,45.015068,-93.288089,MINNEAPOLIS,Hennepin
11641,45.012719,-93.2881,MINNEAPOLIS,Hennepin
11644,45.009626,-93.288089,MINNEAPOLIS,Hennepin
11645,45.007829,-93.288063,MINNEAPOLIS,Hennepin
11646,45.006054,-93.288064,MINNEAPOLIS,Hennepin
11647,45.004927,-93.288067,MINNEAPOLIS,Hennepin
11648,45.003814,-93.288055,MINNEAPOLIS,Hennepin
11649,45.002707,-93.288063,MINNEAPOLIS,Hennepin
11650,45.001603,-93.288048,MINNEAPOLIS,Hennepin
11652,44.999332,-93.28808,MINNEAPOLIS,Hennepin
11653,44.997556,-93.28808,MINNEAPOLIS,Hennepin
11654,44.994495,-93.288057,MINNEAPOLIS,Hennepin
11655,44.993195,-93.288098,MINNEAPOLIS,Hennepin
11656,44.992088,-93.288102,MINNEAPOLIS,Hennepin
11660,45.040867,-93.261448,COLUMBIA HEIGHTS,Anoka
11661,45.040871,-93.260343,COLUMBIA HEIGHTS,Anoka
11662,45.040871,-93.25873,COLUMBIA HEIGHTS,Anoka
11663,45.04087,-93.257209,COLUMBIA HEIGHTS,Anoka
11664,45.040872,-93.255387,COLUMBIA HEIGHTS,Anoka
11665,45.040871,-93.252591,COLUMBIA HEIGHTS,Anoka
11666,45.040868,-93.250153,COLUMBIA HEIGHTS,Anoka
11672,45.040882,-93.246283,COLUMBIA HEIGHTS,Anoka
11673,45.040917,-93.245235,COLUMBIA HEIGHTS,Anoka
11674,45.040921,-93.242858,COLUMBIA HEIGHTS,Anoka
11675,45.040927,-93.240868,COLUMBIA HEIGHTS,Anoka
11676,45.040934,-93.238664,COLUMBIA HEIGHTS,Anoka
11677,45.040954,-93.236841,COLUMBIA HEIGHTS,Anoka
11678,45.040961,-93.234769,COLUMBIA HEIGHTS,Anoka
11679,45.040975,-93.232198,COLUMBIA HEIGHTS,Anoka
11682,45.040228,-93.227157,COLUMBIA HEIGHTS,Anoka
11683,45.039511,-93.227047,COLUMBIA HEIGHTS,Anoka
11684,45.038339,-93.227044,COLUMBIA HEIGHTS,Anoka
11687,45.038825,-93.221311,SAINT ANTHONY,Ramsey
11688,45.040537,-93.222724,SAINT ANTHONY,Ramsey
11691,45.038405,-93.226859,SAINT ANTHONY,Anoka
11692,45.03957,-93.22687,SAINT ANTHONY,Ramsey
11694,44.93034,-93.123023,SAINT PAUL,Ramsey
11695,44.929239,-93.124638,SAINT PAUL,Ramsey
11696,44.928645,-93.125508,SAINT PAUL,Ramsey
11698,44.926979,-93.127966,SAINT PAUL,Ramsey
11699,44.926924,-93.130514,SAINT PAUL,Ramsey
11700,44.926941,-93.133576,SAINT PAUL,Ramsey
11702,44.926948,-93.136262,SAINT PAUL,Ramsey
11703,44.926956,-93.138817,SAINT PAUL,Ramsey
11704,44.926963,-93.141397,SAINT PAUL,Ramsey
11705,44.927,-93.14368,SAINT PAUL,Ramsey
11706,44.926989,-93.14688,SAINT PAUL,Ramsey
11707,44.927001,-93.149876,SAINT PAUL,Ramsey
11709,44.92701,-93.154135,SAINT PAUL,Ramsey
11710,44.927015,-93.156699,SAINT PAUL,Ramsey
11711,44.927029,-93.159252,SAINT PAUL,Ramsey
11712,44.927038,-93.161776,SAINT PAUL,Ramsey
